"ProductFamily","IsAmount","Quota.Role.Name","Quota.ForecastEnabled","Quota.Role.Roles","Quota.LastName","Quota.IsActive","Quota.UserRoleId","StartDate","Quota.Role.DeveloperName","Quota.Username","Quota.Role.ParentRole.DeveloperName","Quota.SmallPhotoUrl","Quota.UniqueUserName","Quota.ManagerId","Quota.Role.ParentRole.Name","Quota.Role.RolePath","Quota.Role.RoleNamesPath","Quota.Role.RoleNames","Quota.FirstName","PeriodId","Quota.Role.ForecastManager.Name","Quota.Role.ParentRoleId","Quota.Name","Quota.Role.ParentRole.ForecastManager.Name","Quota.Role.ForecastManager.UniqueUserName","ForecastingTypeId","QuotaOwnerId","Quota.Role.ParentRole.ForecastManager.UniqueUserName","Id","Quota.Role.ForecastManager.ForecastEnabled","QuotaQuantity","QuotaAmount"
,"true","East Sales","true","00EB0000000azEDMAY","Crawford","true","00EB0000000azEDMAY","2020-11-01","EastSales","jmeyer1615836938140@demo.user","RVPEast","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","Erica Fletcher","005B0000003JbhdIAC","RVP East","00EB0000000azEDMAY/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Erica Fletcher/Brandon Thomas/Elliot Shapiro/Admin","Admin","Beth","026B0000000UpRVIA0",,"00EB0000000azEHMAY","Erica Fletcher","Brandon Thomas",,"0DbB0000000DMwuKAG","005B0000003CnfJIAS","Brandon Thomas","0J9B0000000J7WGKA0",,0,750000
,"true","East Sales","true","00EB0000000azEDMAY","Crawford","true","00EB0000000azEDMAY","2020-12-01","EastSales","jmeyer1615836938140@demo.user","RVPEast","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","Erica Fletcher","005B0000003JbhdIAC","RVP East","00EB0000000azEDMAY/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Erica Fletcher/Brandon Thomas/Elliot Shapiro/Admin","Admin","Beth","026B0000000UpRWIA0",,"00EB0000000azEHMAY","Erica Fletcher","Brandon Thomas",,"0DbB0000000DMwuKAG","005B0000003CnfJIAS","Brandon Thomas","0J9B0000000J7WHKA0",,0,500000
,"true","East Sales","true","00EB0000000azEDMAY","Crawford","true","00EB0000000azEDMAY","2021-01-01","EastSales","jmeyer1615836938140@demo.user","RVPEast","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","Erica Fletcher","005B0000003JbhdIAC","RVP East","00EB0000000azEDMAY/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Erica Fletcher/Brandon Thomas/Elliot Shapiro/Admin","Admin","Beth","026B0000000UpQzIAK",,"00EB0000000azEHMAY","Erica Fletcher","Brandon Thomas",,"0DbB0000000DMwuKAG","005B0000003CnfJIAS","Brandon Thomas","0J9B0000000J7WIKA0",,0,300000
,"true","East Sales","true","00EB0000000azEDMAY","Crawford","true","00EB0000000azEDMAY","2021-02-01","EastSales","jmeyer1615836938140@demo.user","RVPEast","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","Erica Fletcher","005B0000003JbhdIAC","RVP East","00EB0000000azEDMAY/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Erica Fletcher/Brandon Thomas/Elliot Shapiro/Admin","Admin","Beth","026B0000000UpR0IAK",,"00EB0000000azEHMAY","Erica Fletcher","Brandon Thomas",,"0DbB0000000DMwuKAG","005B0000003CnfJIAS","Brandon Thomas","0J9B0000000J7WJKA0",,0,750000
,"true","East Sales","true","00EB0000000azEDMAY","Crawford","true","00EB0000000azEDMAY","2021-03-01","EastSales","jmeyer1615836938140@demo.user","RVPEast","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","Erica Fletcher","005B0000003JbhdIAC","RVP East","00EB0000000azEDMAY/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Erica Fletcher/Brandon Thomas/Elliot Shapiro/Admin","Admin","Beth","026B0000000UpR1IAK",,"00EB0000000azEHMAY","Erica Fletcher","Brandon Thomas",,"0DbB0000000DMwuKAG","005B0000003CnfJIAS","Brandon Thomas","0J9B0000000J7WKKA0",,0,500000
,"true","East Sales","true","00EB0000000azEDMAY","Crawford","true","00EB0000000azEDMAY","2021-04-01","EastSales","jmeyer1615836938140@demo.user","RVPEast","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","Erica Fletcher","005B0000003JbhdIAC","RVP East","00EB0000000azEDMAY/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Erica Fletcher/Brandon Thomas/Elliot Shapiro/Admin","Admin","Beth","026B0000000UpR2IAK",,"00EB0000000azEHMAY","Erica Fletcher","Brandon Thomas",,"0DbB0000000DMwuKAG","005B0000003CnfJIAS","Brandon Thomas","0J9B0000000J7WLKA0",,0,300000
,"true","East Sales","true","00EB0000000azEDMAY","Crawford","true","00EB0000000azEDMAY","2021-05-01","EastSales","jmeyer1615836938140@demo.user","RVPEast","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","Erica Fletcher","005B0000003JbhdIAC","RVP East","00EB0000000azEDMAY/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Erica Fletcher/Brandon Thomas/Elliot Shapiro/Admin","Admin","Beth","026B0000000UpR3IAK",,"00EB0000000azEHMAY","Erica Fletcher","Brandon Thomas",,"0DbB0000000DMwuKAG","005B0000003CnfJIAS","Brandon Thomas","0J9B0000000J7WMKA0",,0,750000
,"true","East Sales","true","00EB0000000azEDMAY","Crawford","true","00EB0000000azEDMAY","2021-06-01","EastSales","jmeyer1615836938140@demo.user","RVPEast","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","Erica Fletcher","005B0000003JbhdIAC","RVP East","00EB0000000azEDMAY/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Erica Fletcher/Brandon Thomas/Elliot Shapiro/Admin","Admin","Beth","026B0000000UpR4IAK",,"00EB0000000azEHMAY","Erica Fletcher","Brandon Thomas",,"0DbB0000000DMwuKAG","005B0000003CnfJIAS","Brandon Thomas","0J9B0000000J7WNKA0",,0,500000
,"true","East Sales","true","00EB0000000azEDMAY","Crawford","true","00EB0000000azEDMAY","2021-07-01","EastSales","jmeyer1615836938140@demo.user","RVPEast","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","Erica Fletcher","005B0000003JbhdIAC","RVP East","00EB0000000azEDMAY/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Erica Fletcher/Brandon Thomas/Elliot Shapiro/Admin","Admin","Beth","026B0000000UpR5IAK",,"00EB0000000azEHMAY","Erica Fletcher","Brandon Thomas",,"0DbB0000000DMwuKAG","005B0000003CnfJIAS","Brandon Thomas","0J9B0000000J7WOKA0",,0,300000
,"true","East Sales","true","00EB0000000azEDMAY","Crawford","true","00EB0000000azEDMAY","2021-08-01","EastSales","jmeyer1615836938140@demo.user","RVPEast","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","Erica Fletcher","005B0000003JbhdIAC","RVP East","00EB0000000azEDMAY/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Erica Fletcher/Brandon Thomas/Elliot Shapiro/Admin","Admin","Beth","026B0000000UpR6IAK",,"00EB0000000azEHMAY","Erica Fletcher","Brandon Thomas",,"0DbB0000000DMwuKAG","005B0000003CnfJIAS","Brandon Thomas","0J9B0000000J7WPKA0",,0,750000
,"true","East Sales","true","00EB0000000azEDMAY","Crawford","true","00EB0000000azEDMAY","2021-09-01","EastSales","jmeyer1615836938140@demo.user","RVPEast","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","Erica Fletcher","005B0000003JbhdIAC","RVP East","00EB0000000azEDMAY/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Erica Fletcher/Brandon Thomas/Elliot Shapiro/Admin","Admin","Beth","026B0000000UpR7IAK",,"00EB0000000azEHMAY","Erica Fletcher","Brandon Thomas",,"0DbB0000000DMwuKAG","005B0000003CnfJIAS","Brandon Thomas","0J9B0000000J7WQKA0",,0,500000
,"true","East Sales","true","00EB0000000azEDMAY","Crawford","true","00EB0000000azEDMAY","2021-10-01","EastSales","jmeyer1615836938140@demo.user","RVPEast","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","Erica Fletcher","005B0000003JbhdIAC","RVP East","00EB0000000azEDMAY/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Erica Fletcher/Brandon Thomas/Elliot Shapiro/Admin","Admin","Beth","026B0000000UpR8IAK",,"00EB0000000azEHMAY","Erica Fletcher","Brandon Thomas",,"0DbB0000000DMwuKAG","005B0000003CnfJIAS","Brandon Thomas","0J9B0000000J7WRKA0",,0,300000
,"true","East Sales","true","00EB0000000azEDMAY","Crawford","true","00EB0000000azEDMAY","2021-11-01","EastSales","jmeyer1615836938140@demo.user","RVPEast","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","Erica Fletcher","005B0000003JbhdIAC","RVP East","00EB0000000azEDMAY/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Erica Fletcher/Brandon Thomas/Elliot Shapiro/Admin","Admin","Beth","026B0000000UpR9IAK",,"00EB0000000azEHMAY","Erica Fletcher","Brandon Thomas",,"0DbB0000000DMwuKAG","005B0000003CnfJIAS","Brandon Thomas","0J9B0000000J7WSKA0",,0,750000
,"true","East Sales","true","00EB0000000azEDMAY","Crawford","true","00EB0000000azEDMAY","2021-12-01","EastSales","jmeyer1615836938140@demo.user","RVPEast","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","Erica Fletcher","005B0000003JbhdIAC","RVP East","00EB0000000azEDMAY/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Erica Fletcher/Brandon Thomas/Elliot Shapiro/Admin","Admin","Beth","026B0000000UpRAIA0",,"00EB0000000azEHMAY","Erica Fletcher","Brandon Thomas",,"0DbB0000000DMwuKAG","005B0000003CnfJIAS","Brandon Thomas","0J9B0000000J7WTKA0",,0,500000
,"true","West Sales","true","00EB0000000azEFMAY","Kelly","true","00EB0000000azEFMAY","2020-01-01","WestSales","eleonard1615836938192@demo.user","RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","Brian Chandler","005B0000003JbhcIAC","RVP West","00EB0000000azEFMAY/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Brian Chandler/Francisco Jones/Elliot Shapiro/Admin","Admin","Noah","026B0000000UpRLIA0",,"00EB0000000azEIMAY","Brian Chandler","Francisco Jones",,"0DbB0000000DMwuKAG","005B0000003CnfQIAS","Francisco Jones","0J9B0000000J7WUKA0",,0,300000
,"true","West Sales","true","00EB0000000azEFMAY","Kelly","true","00EB0000000azEFMAY","2020-02-01","WestSales","eleonard1615836938192@demo.user","RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","Brian Chandler","005B0000003JbhcIAC","RVP West","00EB0000000azEFMAY/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Brian Chandler/Francisco Jones/Elliot Shapiro/Admin","Admin","Noah","026B0000000UpRMIA0",,"00EB0000000azEIMAY","Brian Chandler","Francisco Jones",,"0DbB0000000DMwuKAG","005B0000003CnfQIAS","Francisco Jones","0J9B0000000J7WVKA0",,0,750000
,"true","West Sales","true","00EB0000000azEFMAY","Kelly","true","00EB0000000azEFMAY","2020-03-01","WestSales","eleonard1615836938192@demo.user","RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","Brian Chandler","005B0000003JbhcIAC","RVP West","00EB0000000azEFMAY/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Brian Chandler/Francisco Jones/Elliot Shapiro/Admin","Admin","Noah","026B0000000UpRNIA0",,"00EB0000000azEIMAY","Brian Chandler","Francisco Jones",,"0DbB0000000DMwuKAG","005B0000003CnfQIAS","Francisco Jones","0J9B0000000J7WWKA0",,0,500000
,"true","West Sales","true","00EB0000000azEFMAY","Kelly","true","00EB0000000azEFMAY","2020-04-01","WestSales","eleonard1615836938192@demo.user","RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","Brian Chandler","005B0000003JbhcIAC","RVP West","00EB0000000azEFMAY/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Brian Chandler/Francisco Jones/Elliot Shapiro/Admin","Admin","Noah","026B0000000UpROIA0",,"00EB0000000azEIMAY","Brian Chandler","Francisco Jones",,"0DbB0000000DMwuKAG","005B0000003CnfQIAS","Francisco Jones","0J9B0000000J7WXKA0",,0,300000
,"true","West Sales","true","00EB0000000azEFMAY","Kelly","true","00EB0000000azEFMAY","2020-05-01","WestSales","eleonard1615836938192@demo.user","RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","Brian Chandler","005B0000003JbhcIAC","RVP West","00EB0000000azEFMAY/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Brian Chandler/Francisco Jones/Elliot Shapiro/Admin","Admin","Noah","026B0000000UpRPIA0",,"00EB0000000azEIMAY","Brian Chandler","Francisco Jones",,"0DbB0000000DMwuKAG","005B0000003CnfQIAS","Francisco Jones","0J9B0000000J7WYKA0",,0,750000
,"true","West Sales","true","00EB0000000azEFMAY","Kelly","true","00EB0000000azEFMAY","2020-06-01","WestSales","eleonard1615836938192@demo.user","RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","Brian Chandler","005B0000003JbhcIAC","RVP West","00EB0000000azEFMAY/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Brian Chandler/Francisco Jones/Elliot Shapiro/Admin","Admin","Noah","026B0000000UpRQIA0",,"00EB0000000azEIMAY","Brian Chandler","Francisco Jones",,"0DbB0000000DMwuKAG","005B0000003CnfQIAS","Francisco Jones","0J9B0000000J7WZKA0",,0,500000
,"true","West Sales","true","00EB0000000azEFMAY","Kelly","true","00EB0000000azEFMAY","2020-07-01","WestSales","eleonard1615836938192@demo.user","RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","Brian Chandler","005B0000003JbhcIAC","RVP West","00EB0000000azEFMAY/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Brian Chandler/Francisco Jones/Elliot Shapiro/Admin","Admin","Noah","026B0000000UpRRIA0",,"00EB0000000azEIMAY","Brian Chandler","Francisco Jones",,"0DbB0000000DMwuKAG","005B0000003CnfQIAS","Francisco Jones","0J9B0000000J7WaKAK",,0,300000
,"true","West Sales","true","00EB0000000azEFMAY","Kelly","true","00EB0000000azEFMAY","2020-08-01","WestSales","eleonard1615836938192@demo.user","RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","Brian Chandler","005B0000003JbhcIAC","RVP West","00EB0000000azEFMAY/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Brian Chandler/Francisco Jones/Elliot Shapiro/Admin","Admin","Noah","026B0000000UpRSIA0",,"00EB0000000azEIMAY","Brian Chandler","Francisco Jones",,"0DbB0000000DMwuKAG","005B0000003CnfQIAS","Francisco Jones","0J9B0000000J7WbKAK",,0,750000
,"true","West Sales","true","00EB0000000azEFMAY","Kelly","true","00EB0000000azEFMAY","2020-09-01","WestSales","eleonard1615836938192@demo.user","RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","Brian Chandler","005B0000003JbhcIAC","RVP West","00EB0000000azEFMAY/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Brian Chandler/Francisco Jones/Elliot Shapiro/Admin","Admin","Noah","026B0000000UpRTIA0",,"00EB0000000azEIMAY","Brian Chandler","Francisco Jones",,"0DbB0000000DMwuKAG","005B0000003CnfQIAS","Francisco Jones","0J9B0000000J7WcKAK",,0,500000
,"true","West Sales","true","00EB0000000azEFMAY","Kelly","true","00EB0000000azEFMAY","2020-10-01","WestSales","eleonard1615836938192@demo.user","RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","Brian Chandler","005B0000003JbhcIAC","RVP West","00EB0000000azEFMAY/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Brian Chandler/Francisco Jones/Elliot Shapiro/Admin","Admin","Noah","026B0000000UpRUIA0",,"00EB0000000azEIMAY","Brian Chandler","Francisco Jones",,"0DbB0000000DMwuKAG","005B0000003CnfQIAS","Francisco Jones","0J9B0000000J7WdKAK",,0,300000
,"true","West Sales","true","00EB0000000azEFMAY","Kelly","true","00EB0000000azEFMAY","2020-11-01","WestSales","eleonard1615836938192@demo.user","RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","Brian Chandler","005B0000003JbhcIAC","RVP West","00EB0000000azEFMAY/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Brian Chandler/Francisco Jones/Elliot Shapiro/Admin","Admin","Noah","026B0000000UpRVIA0",,"00EB0000000azEIMAY","Brian Chandler","Francisco Jones",,"0DbB0000000DMwuKAG","005B0000003CnfQIAS","Francisco Jones","0J9B0000000J7WeKAK",,0,750000
,"true","West Sales","true","00EB0000000azEFMAY","Kelly","true","00EB0000000azEFMAY","2020-12-01","WestSales","eleonard1615836938192@demo.user","RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","Brian Chandler","005B0000003JbhcIAC","RVP West","00EB0000000azEFMAY/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Brian Chandler/Francisco Jones/Elliot Shapiro/Admin","Admin","Noah","026B0000000UpRWIA0",,"00EB0000000azEIMAY","Brian Chandler","Francisco Jones",,"0DbB0000000DMwuKAG","005B0000003CnfQIAS","Francisco Jones","0J9B0000000J7WfKAK",,0,500000
,"true","West Sales","true","00EB0000000azEFMAY","Kelly","true","00EB0000000azEFMAY","2021-01-01","WestSales","eleonard1615836938192@demo.user","RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","Brian Chandler","005B0000003JbhcIAC","RVP West","00EB0000000azEFMAY/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Brian Chandler/Francisco Jones/Elliot Shapiro/Admin","Admin","Noah","026B0000000UpQzIAK",,"00EB0000000azEIMAY","Brian Chandler","Francisco Jones",,"0DbB0000000DMwuKAG","005B0000003CnfQIAS","Francisco Jones","0J9B0000000J7WgKAK",,0,300000
,"true","West Sales","true","00EB0000000azEFMAY","Kelly","true","00EB0000000azEFMAY","2021-02-01","WestSales","eleonard1615836938192@demo.user","RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","Brian Chandler","005B0000003JbhcIAC","RVP West","00EB0000000azEFMAY/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Brian Chandler/Francisco Jones/Elliot Shapiro/Admin","Admin","Noah","026B0000000UpR0IAK",,"00EB0000000azEIMAY","Brian Chandler","Francisco Jones",,"0DbB0000000DMwuKAG","005B0000003CnfQIAS","Francisco Jones","0J9B0000000J7WhKAK",,0,750000
,"true","West Sales","true","00EB0000000azEFMAY","Kelly","true","00EB0000000azEFMAY","2021-03-01","WestSales","eleonard1615836938192@demo.user","RVPWest","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","Brian Chandler","005B0000003JbhcIAC","RVP West","00EB0000000azEFMAY/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Brian Chandler/Francisco Jones/Elliot Shapiro/Admin","Admin","Noah","026B0000000UpR1IAK",,"00EB0000000azEIMAY","Brian Chandler","Francisco Jones",,"0DbB0000000DMwuKAG","005B0000003CnfQIAS","Francisco Jones","0J9B0000000J7WiKAK",,0,500000
