"ProductFamily","IsAmount","Quota.Role.Name","Quota.ForecastEnabled","Quota.Role.Roles","Quota.LastName","Quota.IsActive","Quota.UserRoleId","StartDate","Quota.Role.DeveloperName","Quota.Username","Quota.Role.ParentRole.DeveloperName","Quota.SmallPhotoUrl","Quota.UniqueUserName","Quota.ManagerId","Quota.Role.ParentRole.Name","Quota.Role.RolePath","Quota.Role.RoleNamesPath","Quota.Role.RoleNames","Quota.FirstName","PeriodId","Quota.Role.ForecastManager.Name","Quota.Role.ParentRoleId","Quota.Name","Quota.Role.ParentRole.ForecastManager.Name","Quota.Role.ForecastManager.UniqueUserName","ForecastingTypeId","QuotaOwnerId","Quota.Role.ParentRole.ForecastManager.UniqueUserName","Id","Quota.Role.ForecastManager.ForecastEnabled","QuotaQuantity","QuotaAmount"
,"true","West Sales","true","00EB0000000lg9lMAA","Espinoza","true","00EB0000000lg9wMAA","2019-11-01","West_Sales","respinoz1600302444760@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBa/T","Rebecca Espinoza","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Rebecca Espinoza/Gary Hill/Arya Stark","Arya Stark","Rebecca","026B0000000kC3IIAU",,"00EB0000000lg9rMAA","Rebecca Espinoza","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9eOIAQ","Gary Hill","0J9B0000000PqH0KAK",,0,750000
,"true","West Sales","true","00EB0000000lg9lMAA","Espinoza","true","00EB0000000lg9wMAA","2019-12-01","West_Sales","respinoz1600302444760@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBa/T","Rebecca Espinoza","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Rebecca Espinoza/Gary Hill/Arya Stark","Arya Stark","Rebecca","026B0000000kC3JIAU",,"00EB0000000lg9rMAA","Rebecca Espinoza","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9eOIAQ","Gary Hill","0J9B0000000PqH1KAK",,0,500000
,"true","West Sales","true","00EB0000000lg9lMAA","Espinoza","true","00EB0000000lg9wMAA","2020-01-01","West_Sales","respinoz1600302444760@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBa/T","Rebecca Espinoza","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Rebecca Espinoza/Gary Hill/Arya Stark","Arya Stark","Rebecca","026B0000000kC3PIAU",,"00EB0000000lg9rMAA","Rebecca Espinoza","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9eOIAQ","Gary Hill","0J9B0000000PqH2KAK",,0,300000
,"true","West Sales","true","00EB0000000lg9lMAA","Espinoza","true","00EB0000000lg9wMAA","2020-02-01","West_Sales","respinoz1600302444760@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBa/T","Rebecca Espinoza","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Rebecca Espinoza/Gary Hill/Arya Stark","Arya Stark","Rebecca","026B0000000kC3QIAU",,"00EB0000000lg9rMAA","Rebecca Espinoza","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9eOIAQ","Gary Hill","0J9B0000000PqH3KAK",,0,750000
,"true","West Sales","true","00EB0000000lg9lMAA","Espinoza","true","00EB0000000lg9wMAA","2020-03-01","West_Sales","respinoz1600302444760@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBa/T","Rebecca Espinoza","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Rebecca Espinoza/Gary Hill/Arya Stark","Arya Stark","Rebecca","026B0000000kC3RIAU",,"00EB0000000lg9rMAA","Rebecca Espinoza","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9eOIAQ","Gary Hill","0J9B0000000PqH4KAK",,0,500000
,"true","West Sales","true","00EB0000000lg9lMAA","Espinoza","true","00EB0000000lg9wMAA","2020-04-01","West_Sales","respinoz1600302444760@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBa/T","Rebecca Espinoza","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Rebecca Espinoza/Gary Hill/Arya Stark","Arya Stark","Rebecca","026B0000000kC3SIAU",,"00EB0000000lg9rMAA","Rebecca Espinoza","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9eOIAQ","Gary Hill","0J9B0000000PqH5KAK",,0,300000
,"true","West Sales","true","00EB0000000lg9lMAA","Espinoza","true","00EB0000000lg9wMAA","2020-05-01","West_Sales","respinoz1600302444760@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBa/T","Rebecca Espinoza","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Rebecca Espinoza/Gary Hill/Arya Stark","Arya Stark","Rebecca","026B0000000kC3TIAU",,"00EB0000000lg9rMAA","Rebecca Espinoza","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9eOIAQ","Gary Hill","0J9B0000000PqH6KAK",,0,750000
,"true","West Sales","true","00EB0000000lg9lMAA","Espinoza","true","00EB0000000lg9wMAA","2020-06-01","West_Sales","respinoz1600302444760@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBa/T","Rebecca Espinoza","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Rebecca Espinoza/Gary Hill/Arya Stark","Arya Stark","Rebecca","026B0000000kC3UIAU",,"00EB0000000lg9rMAA","Rebecca Espinoza","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9eOIAQ","Gary Hill","0J9B0000000PqH7KAK",,0,500000
,"true","West Sales","true","00EB0000000lg9lMAA","Espinoza","true","00EB0000000lg9wMAA","2020-07-01","West_Sales","respinoz1600302444760@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBa/T","Rebecca Espinoza","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Rebecca Espinoza/Gary Hill/Arya Stark","Arya Stark","Rebecca","026B0000000kC3VIAU",,"00EB0000000lg9rMAA","Rebecca Espinoza","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9eOIAQ","Gary Hill","0J9B0000000PqH8KAK",,0,300000
,"true","West Sales","true","00EB0000000lg9lMAA","Espinoza","true","00EB0000000lg9wMAA","2020-08-01","West_Sales","respinoz1600302444760@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBa/T","Rebecca Espinoza","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Rebecca Espinoza/Gary Hill/Arya Stark","Arya Stark","Rebecca","026B0000000kC3WIAU",,"00EB0000000lg9rMAA","Rebecca Espinoza","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9eOIAQ","Gary Hill","0J9B0000000PqH9KAK",,0,750000
,"true","West Sales","true","00EB0000000lg9lMAA","Espinoza","true","00EB0000000lg9wMAA","2020-09-01","West_Sales","respinoz1600302444760@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBa/T","Rebecca Espinoza","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Rebecca Espinoza/Gary Hill/Arya Stark","Arya Stark","Rebecca","026B0000000kC3XIAU",,"00EB0000000lg9rMAA","Rebecca Espinoza","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9eOIAQ","Gary Hill","0J9B0000000PqHAKA0",,0,500000
,"true","West Sales","true","00EB0000000lg9lMAA","Espinoza","true","00EB0000000lg9wMAA","2020-10-01","West_Sales","respinoz1600302444760@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBa/T","Rebecca Espinoza","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Rebecca Espinoza/Gary Hill/Arya Stark","Arya Stark","Rebecca","026B0000000kC3YIAU",,"00EB0000000lg9rMAA","Rebecca Espinoza","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9eOIAQ","Gary Hill","0J9B0000000PqHBKA0",,0,300000
,"true","West Sales","true","00EB0000000lg9lMAA","Espinoza","true","00EB0000000lg9wMAA","2020-11-01","West_Sales","respinoz1600302444760@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBa/T","Rebecca Espinoza","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Rebecca Espinoza/Gary Hill/Arya Stark","Arya Stark","Rebecca","026B0000000kC3ZIAU",,"00EB0000000lg9rMAA","Rebecca Espinoza","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9eOIAQ","Gary Hill","0J9B0000000PqHCKA0",,0,750000
,"true","West Sales","true","00EB0000000lg9lMAA","Espinoza","true","00EB0000000lg9wMAA","2020-12-01","West_Sales","respinoz1600302444760@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBa/T","Rebecca Espinoza","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Rebecca Espinoza/Gary Hill/Arya Stark","Arya Stark","Rebecca","026B0000000kC3aIAE",,"00EB0000000lg9rMAA","Rebecca Espinoza","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9eOIAQ","Gary Hill","0J9B0000000PqHDKA0",,0,500000
,"true","West Sales","true","00EB0000000lg9lMAA","Mccann","true","00EB0000000lg9wMAA","2019-01-01","West_Sales","kmccann1600302444776@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBf/T","Karen Mccann","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Karen Mccann/Gary Hill/Arya Stark","Arya Stark","Karen","026B0000000kC38IAE",,"00EB0000000lg9rMAA","Karen Mccann","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9ePIAQ","Gary Hill","0J9B0000000PqHEKA0",,0,300000
,"true","West Sales","true","00EB0000000lg9lMAA","Mccann","true","00EB0000000lg9wMAA","2019-02-01","West_Sales","kmccann1600302444776@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBf/T","Karen Mccann","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Karen Mccann/Gary Hill/Arya Stark","Arya Stark","Karen","026B0000000kC39IAE",,"00EB0000000lg9rMAA","Karen Mccann","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9ePIAQ","Gary Hill","0J9B0000000PqHFKA0",,0,750000
,"true","West Sales","true","00EB0000000lg9lMAA","Mccann","true","00EB0000000lg9wMAA","2019-03-01","West_Sales","kmccann1600302444776@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBf/T","Karen Mccann","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Karen Mccann/Gary Hill/Arya Stark","Arya Stark","Karen","026B0000000kC3AIAU",,"00EB0000000lg9rMAA","Karen Mccann","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9ePIAQ","Gary Hill","0J9B0000000PqHGKA0",,0,500000
,"true","West Sales","true","00EB0000000lg9lMAA","Mccann","true","00EB0000000lg9wMAA","2019-04-01","West_Sales","kmccann1600302444776@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBf/T","Karen Mccann","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Karen Mccann/Gary Hill/Arya Stark","Arya Stark","Karen","026B0000000kC3BIAU",,"00EB0000000lg9rMAA","Karen Mccann","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9ePIAQ","Gary Hill","0J9B0000000PqHHKA0",,0,300000
,"true","West Sales","true","00EB0000000lg9lMAA","Mccann","true","00EB0000000lg9wMAA","2019-05-01","West_Sales","kmccann1600302444776@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBf/T","Karen Mccann","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Karen Mccann/Gary Hill/Arya Stark","Arya Stark","Karen","026B0000000kC3CIAU",,"00EB0000000lg9rMAA","Karen Mccann","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9ePIAQ","Gary Hill","0J9B0000000PqHIKA0",,0,750000
,"true","West Sales","true","00EB0000000lg9lMAA","Mccann","true","00EB0000000lg9wMAA","2019-06-01","West_Sales","kmccann1600302444776@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBf/T","Karen Mccann","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Karen Mccann/Gary Hill/Arya Stark","Arya Stark","Karen","026B0000000kC3DIAU",,"00EB0000000lg9rMAA","Karen Mccann","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9ePIAQ","Gary Hill","0J9B0000000PqHJKA0",,0,500000
,"true","West Sales","true","00EB0000000lg9lMAA","Mccann","true","00EB0000000lg9wMAA","2019-07-01","West_Sales","kmccann1600302444776@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBf/T","Karen Mccann","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Karen Mccann/Gary Hill/Arya Stark","Arya Stark","Karen","026B0000000kC3EIAU",,"00EB0000000lg9rMAA","Karen Mccann","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9ePIAQ","Gary Hill","0J9B0000000PqHKKA0",,0,300000
,"true","West Sales","true","00EB0000000lg9lMAA","Mccann","true","00EB0000000lg9wMAA","2019-08-01","West_Sales","kmccann1600302444776@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBf/T","Karen Mccann","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Karen Mccann/Gary Hill/Arya Stark","Arya Stark","Karen","026B0000000kC3FIAU",,"00EB0000000lg9rMAA","Karen Mccann","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9ePIAQ","Gary Hill","0J9B0000000PqHLKA0",,0,750000
,"true","West Sales","true","00EB0000000lg9lMAA","Mccann","true","00EB0000000lg9wMAA","2019-09-01","West_Sales","kmccann1600302444776@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBf/T","Karen Mccann","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Karen Mccann/Gary Hill/Arya Stark","Arya Stark","Karen","026B0000000kC3GIAU",,"00EB0000000lg9rMAA","Karen Mccann","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9ePIAQ","Gary Hill","0J9B0000000PqHMKA0",,0,500000
,"true","West Sales","true","00EB0000000lg9lMAA","Mccann","true","00EB0000000lg9wMAA","2019-10-01","West_Sales","kmccann1600302444776@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBf/T","Karen Mccann","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Karen Mccann/Gary Hill/Arya Stark","Arya Stark","Karen","026B0000000kC3HIAU",,"00EB0000000lg9rMAA","Karen Mccann","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9ePIAQ","Gary Hill","0J9B0000000PqHNKA0",,0,300000
,"true","West Sales","true","00EB0000000lg9lMAA","Mccann","true","00EB0000000lg9wMAA","2019-11-01","West_Sales","kmccann1600302444776@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBf/T","Karen Mccann","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Karen Mccann/Gary Hill/Arya Stark","Arya Stark","Karen","026B0000000kC3IIAU",,"00EB0000000lg9rMAA","Karen Mccann","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9ePIAQ","Gary Hill","0J9B0000000PqHOKA0",,0,750000
,"true","West Sales","true","00EB0000000lg9lMAA","Mccann","true","00EB0000000lg9wMAA","2019-12-01","West_Sales","kmccann1600302444776@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBf/T","Karen Mccann","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Karen Mccann/Gary Hill/Arya Stark","Arya Stark","Karen","026B0000000kC3JIAU",,"00EB0000000lg9rMAA","Karen Mccann","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9ePIAQ","Gary Hill","0J9B0000000PqHPKA0",,0,500000
,"true","West Sales","true","00EB0000000lg9lMAA","Mccann","true","00EB0000000lg9wMAA","2020-01-01","West_Sales","kmccann1600302444776@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBf/T","Karen Mccann","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Karen Mccann/Gary Hill/Arya Stark","Arya Stark","Karen","026B0000000kC3PIAU",,"00EB0000000lg9rMAA","Karen Mccann","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9ePIAQ","Gary Hill","0J9B0000000PqHQKA0",,0,300000
,"true","West Sales","true","00EB0000000lg9lMAA","Mccann","true","00EB0000000lg9wMAA","2020-02-01","West_Sales","kmccann1600302444776@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBf/T","Karen Mccann","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Karen Mccann/Gary Hill/Arya Stark","Arya Stark","Karen","026B0000000kC3QIAU",,"00EB0000000lg9rMAA","Karen Mccann","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9ePIAQ","Gary Hill","0J9B0000000PqHRKA0",,0,750000
,"true","West Sales","true","00EB0000000lg9lMAA","Mccann","true","00EB0000000lg9wMAA","2020-03-01","West_Sales","kmccann1600302444776@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBf/T","Karen Mccann","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Karen Mccann/Gary Hill/Arya Stark","Arya Stark","Karen","026B0000000kC3RIAU",,"00EB0000000lg9rMAA","Karen Mccann","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9ePIAQ","Gary Hill","0J9B0000000PqHSKA0",,0,500000
,"true","West Sales","true","00EB0000000lg9lMAA","Mccann","true","00EB0000000lg9wMAA","2020-04-01","West_Sales","kmccann1600302444776@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBf/T","Karen Mccann","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Karen Mccann/Gary Hill/Arya Stark","Arya Stark","Karen","026B0000000kC3SIAU",,"00EB0000000lg9rMAA","Karen Mccann","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9ePIAQ","Gary Hill","0J9B0000000PqHTKA0",,0,300000
,"true","West Sales","true","00EB0000000lg9lMAA","Mccann","true","00EB0000000lg9wMAA","2020-05-01","West_Sales","kmccann1600302444776@demo.user","RVP_West","https://c.gus.content.force.com/profilephoto/729B0000000LUBf/T","Karen Mccann","005B0000006s9efIAA","RVP West","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA","Karen Mccann/Gary Hill/Arya Stark","Arya Stark","Karen","026B0000000kC3TIAU",,"00EB0000000lg9rMAA","Karen Mccann","Gary Hill",,"0DbB0000001948lKAA","005B0000006s9ePIAQ","Gary Hill","0J9B0000000PqHUKA0",,0,750000
