"LastModifiedDate","IsDeleted","ServicePresenceStatusId","IsCurrentState","LastProcessedDate","ServicePresenceStatusId_MasterLabel","StatusEndDate","Name","SystemModstamp","StatusStartDate","UserId","CreatedDate","UserId_Name","Id","IsAway","StatusDuration","IdleDuration","ConfiguredCapacity","AverageCapacity","AtCapacityDuration"
"2022-09-09","false","0N5B000000005W7KAI","true","2022-09-09","Busy - Lunch","2019-06-24T18:50:32.000Z","452","2022-09-09","2021-09-01","005B0000003JLI8IAO","2021-09-01","Nathaniel Castillo","a4BB00000004F0pMAE","false",589,470,504,381,510
"2022-09-09","false","0N5B000000005W4KAI","false","2022-09-09","Available - Cases","2019-12-27T07:16:35.000Z","453","2022-09-09","2022-03-06","005B0000003JLI8IAO","2022-03-06","Nathaniel Castillo","a4BB00000004F0qMAE","false",667,356,384,303,670
"2022-09-09","false","0N5B000000005W6KAI","true","2022-09-09","Busy - Break","2019-09-22T12:11:02.000Z","454","2022-09-09","2021-11-30","005B0000003JLI8IAO","2021-11-30","Nathaniel Castillo","a4BB00000004F0rMAE","true",308,338,572,72,214
"2022-09-09","false","0N5B000000005W5KAI","false","2022-09-09","Available - Live Agent","2019-11-29T14:43:55.000Z","455","2022-09-09","2022-02-06","005B0000003JLI8IAO","2022-02-06","Nathaniel Castillo","a4BB00000004F0sMAE","true",715,344,190,97,326
"2022-09-09","false","0N5B000000005W7KAI","true","2022-09-09","Busy - Lunch","2019-07-08T11:29:17.000Z","456","2022-09-09","2021-09-15","005B0000003JLI8IAO","2021-09-15","Nathaniel Castillo","a4BB00000004F0tMAE","false",462,92,515,390,454
"2022-09-09","false","0N5B000000005W6KAI","true","2022-09-09","Busy - Break","2020-03-02T03:17:01.000Z","457","2022-09-09","2022-05-11","005B0000003JLI8IAO","2022-05-11","Nathaniel Castillo","a4BB00000004F0uMAE","true",517,350,599,136,380
"2022-09-09","false","0N5B000000005W8KAI","false","2022-09-09","Busy - Training","2019-07-08T03:45:08.000Z","458","2022-09-09","2021-09-15","005B0000003JLI8IAO","2021-09-15","Nathaniel Castillo","a4BB00000004F0vMAE","true",585,557,506,256,637
"2022-09-09","false","0N5B000000005W6KAI","true","2022-09-09","Busy - Break","2019-11-23T23:18:04.000Z","459","2022-09-09","2022-01-31","005B0000003JLI8IAO","2022-01-31","Nathaniel Castillo","a4BB00000004F0wMAE","true",274,215,43,498,296
"2022-09-09","false","0N5B000000005W4KAI","false","2022-09-09","Available - Cases","2019-05-24T05:54:58.000Z","460","2022-09-09","2021-08-01","005B0000003JLI8IAO","2021-08-01","Nathaniel Castillo","a4BB00000004F0xMAE","false",87,31,132,195,405
"2022-09-09","false","0N5B000000005W5KAI","false","2022-09-09","Available - Live Agent","2019-07-02T09:18:27.000Z","461","2022-09-09","2021-09-09","005B0000003JLI8IAO","2021-09-09","Nathaniel Castillo","a4BB00000004F0yMAE","true",212,416,332,339,800
"2022-09-09","false","0N5B000000005W5KAI","true","2022-09-09","Available - Live Agent","2019-03-21T01:38:48.000Z","462","2022-09-09","2021-05-29","005B0000003JLI8IAO","2021-05-29","Nathaniel Castillo","a4BB00000004F0zMAE","false",328,118,223,455,694
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2020-01-23T20:16:56.000Z","463","2022-09-09","2022-04-02","005B0000003JLI8IAO","2022-04-02","Nathaniel Castillo","a4BB00000004F10MAE","true",765,511,121,176,685
"2022-09-09","false","0N5B000000005W4KAI","true","2022-09-09","Available - Cases","2019-08-10T07:42:47.000Z","464","2022-09-09","2021-10-18","005B0000003JLI8IAO","2021-10-18","Nathaniel Castillo","a4BB00000004F11MAE","false",219,176,50,364,636
"2022-09-09","false","0N5B000000005W7KAI","false","2022-09-09","Busy - Lunch","2019-09-17T15:31:12.000Z","465","2022-09-09","2021-11-25","005B0000003JLI8IAO","2021-11-25","Nathaniel Castillo","a4BB00000004F12MAE","true",866,75,524,206,259
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2019-05-09T06:18:28.000Z","466","2022-09-09","2021-07-17","005B0000003JLI8IAO","2021-07-17","Nathaniel Castillo","a4BB00000004F13MAE","false",149,425,345,104,240
"2022-09-09","false","0N5B000000005W7KAI","true","2022-09-09","Busy - Lunch","2020-02-24T04:03:49.000Z","467","2022-09-09","2022-05-04","005B0000003JLI8IAO","2022-05-04","Nathaniel Castillo","a4BB00000004F14MAE","false",528,157,541,268,564
"2022-09-09","false","0N5B000000005W5KAI","false","2022-09-09","Available - Live Agent","2019-05-05T09:43:25.000Z","468","2022-09-09","2021-07-13","005B0000003JLI8IAO","2021-07-13","Nathaniel Castillo","a4BB00000004F15MAE","false",481,62,530,252,798
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2019-12-19T20:10:37.000Z","469","2022-09-09","2022-02-26","005B0000003JLI8IAO","2022-02-26","Nathaniel Castillo","a4BB00000004F16MAE","false",439,559,538,316,88
"2022-09-09","false","0N5B000000005W6KAI","true","2022-09-09","Busy - Break","2019-05-14T12:48:55.000Z","470","2022-09-09","2021-07-22","005B0000003JLI8IAO","2021-07-22","Nathaniel Castillo","a4BB00000004F17MAE","false",728,309,272,154,43
"2022-09-09","false","0N5B000000005W4KAI","false","2022-09-09","Available - Cases","2020-01-21T07:32:03.000Z","770","2022-09-09","2022-03-31","005B0000003JLI7IAO","2022-03-31","Jane Nelson","a4BB00000004F5xMAE","true",837,239,71,372,839
"2022-09-09","false","0N5B000000005W5KAI","true","2022-09-09","Available - Live Agent","2020-02-24T22:11:35.000Z","771","2022-09-09","2022-05-04","005B0000003JLI7IAO","2022-05-04","Jane Nelson","a4BB00000004F5yMAE","true",759,298,429,189,536
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2019-07-22T19:00:57.000Z","772","2022-09-09","2021-09-29","005B0000003JLI7IAO","2021-09-29","Jane Nelson","a4BB00000004F5zMAE","true",375,179,432,138,198
"2022-09-09","false","0N5B000000005W6KAI","true","2022-09-09","Busy - Break","2019-10-22T07:20:40.000Z","773","2022-09-09","2021-12-30","005B0000003JLI7IAO","2021-12-30","Jane Nelson","a4BB00000004F60MAE","true",566,416,456,40,346
"2022-09-09","false","0N5B000000005W6KAI","false","2022-09-09","Busy - Break","2019-03-10T01:03:27.000Z","774","2022-09-09","2021-05-18","005B0000003JLI7IAO","2021-05-18","Jane Nelson","a4BB00000004F61MAE","true",296,328,241,421,857
"2022-09-09","false","0N5B000000005W4KAI","false","2022-09-09","Available - Cases","2019-08-11T01:44:48.000Z","775","2022-09-09","2021-10-19","005B0000003JLI7IAO","2021-10-19","Jane Nelson","a4BB00000004F62MAE","false",839,446,226,457,107
"2022-09-09","false","0N5B000000005W8KAI","true","2022-09-09","Busy - Training","2019-03-21T17:53:32.000Z","776","2022-09-09","2021-05-29","005B0000003JLI7IAO","2021-05-29","Jane Nelson","a4BB00000004F63MAE","false",788,392,454,144,258
"2022-09-09","false","0N5B000000005W8KAI","true","2022-09-09","Busy - Training","2020-01-11T21:59:11.000Z","777","2022-09-09","2022-03-21","005B0000003JLI7IAO","2022-03-21","Jane Nelson","a4BB00000004F64MAE","false",692,563,513,261,331
"2022-09-09","false","0N5B000000005W9KAI","true","2022-09-09","Available - LiveMessage","2019-03-22T08:02:17.000Z","778","2022-09-09","2021-05-30","005B0000003JLI7IAO","2021-05-30","Jane Nelson","a4BB00000004F65MAE","false",620,404,564,323,674
"2022-09-09","false","0N5B000000005W8KAI","false","2022-09-09","Busy - Training","2019-03-29T13:09:36.000Z","779","2022-09-09","2021-06-06","005B0000003JLI7IAO","2021-06-06","Jane Nelson","a4BB00000004F66MAE","true",113,566,427,183,173
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2019-07-28T21:45:04.000Z","780","2022-09-09","2021-10-05","005B0000003JLI7IAO","2021-10-05","Jane Nelson","a4BB00000004F67MAE","false",367,370,68,385,62
"2022-09-09","false","0N5B000000005W8KAI","false","2022-09-09","Busy - Training","2019-10-08T09:36:34.000Z","781","2022-09-09","2021-12-16","005B0000003JLI7IAO","2021-12-16","Jane Nelson","a4BB00000004F68MAE","false",847,419,287,450,271
"2022-09-09","false","0N5B000000005W9KAI","false","2022-09-09","Available - LiveMessage","2019-07-22T11:19:19.000Z","782","2022-09-09","2021-09-29","005B0000003JLI7IAO","2021-09-29","Jane Nelson","a4BB00000004F69MAE","false",744,598,594,55,353
"2022-09-09","false","0N5B000000005W4KAI","false","2022-09-09","Available - Cases","2020-01-23T16:37:32.000Z","783","2022-09-09","2022-04-02","005B0000003JLI7IAO","2022-04-02","Jane Nelson","a4BB00000004F6AMAU","true",335,284,496,377,550
"2022-09-09","false","0N5B000000005W5KAI","false","2022-09-09","Available - Live Agent","2020-02-28T03:54:35.000Z","784","2022-09-09","2022-05-08","005B0000003JLI7IAO","2022-05-08","Jane Nelson","a4BB00000004F6BMAU","true",318,557,333,326,779
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2019-05-02T02:07:34.000Z","785","2022-09-09","2021-07-10","005B0000003JLI7IAO","2021-07-10","Jane Nelson","a4BB00000004F6CMAU","true",418,180,328,106,186
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2019-12-15T05:17:17.000Z","786","2022-09-09","2022-02-22","005B0000003JLI7IAO","2022-02-22","Jane Nelson","a4BB00000004F6DMAU","false",169,377,512,402,190
"2022-09-09","false","0N5B000000005W9KAI","false","2022-09-09","Available - LiveMessage","2019-07-03T07:50:53.000Z","787","2022-09-09","2021-09-10","005B0000003JLI7IAO","2021-09-10","Jane Nelson","a4BB00000004F6EMAU","true",412,314,414,216,107
"2022-09-09","false","0N5B000000005W6KAI","true","2022-09-09","Busy - Break","2019-06-21T18:09:08.000Z","788","2022-09-09","2021-08-29","005B0000003JLI7IAO","2021-08-29","Jane Nelson","a4BB00000004F6FMAU","true",313,521,346,391,64
"2022-09-09","false","0N5B000000005W5KAI","false","2022-09-09","Available - Live Agent","2019-05-09T16:30:27.000Z","789","2022-09-09","2021-07-17","005B0000003JLI7IAO","2021-07-17","Jane Nelson","a4BB00000004F6GMAU","true",860,235,576,455,833
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2019-04-26T22:00:34.000Z","790","2022-09-09","2021-07-04","005B0000003JLI7IAO","2021-07-04","Jane Nelson","a4BB00000004F6HMAU","false",144,243,582,266,224
"2022-09-09","false","0N5B000000005W8KAI","true","2022-09-09","Busy - Training","2019-06-08T01:41:47.000Z","791","2022-09-09","2021-08-16","005B0000003JLI7IAO","2021-08-16","Jane Nelson","a4BB00000004F6IMAU","false",628,350,187,86,785
"2022-09-09","false","0N5B000000005W4KAI","false","2022-09-09","Available - Cases","2019-11-02T03:45:57.000Z","1083","2022-09-09","2022-01-10","005B0000003JLILIA4","2022-01-10","Kyle Warren","a4BB00000004FB0MAM","false",172,183,481,268,338
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2020-02-19T23:54:47.000Z","1084","2022-09-09","2022-04-29","005B0000003JLILIA4","2022-04-29","Kyle Warren","a4BB00000004FB1MAM","true",440,564,204,130,228
"2022-09-09","false","0N5B000000005W9KAI","true","2022-09-09","Available - LiveMessage","2019-04-22T11:35:48.000Z","1085","2022-09-09","2021-06-30","005B0000003JLILIA4","2021-06-30","Kyle Warren","a4BB00000004FB2MAM","false",601,551,290,220,144
"2022-09-09","false","0N5B000000005W7KAI","true","2022-09-09","Busy - Lunch","2019-09-25T15:04:56.000Z","1086","2022-09-09","2021-12-03","005B0000003JLILIA4","2021-12-03","Kyle Warren","a4BB00000004FB3MAM","true",439,525,107,330,365
"2022-09-09","false","0N5B000000005W4KAI","true","2022-09-09","Available - Cases","2019-04-30T15:00:01.000Z","1087","2022-09-09","2021-07-08","005B0000003JLILIA4","2021-07-08","Kyle Warren","a4BB00000004FB4MAM","false",130,251,339,329,276
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2019-03-09T18:16:34.000Z","1088","2022-09-09","2021-05-17","005B0000003JLILIA4","2021-05-17","Kyle Warren","a4BB00000004FB5MAM","false",397,350,221,299,595
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2019-06-02T21:45:09.000Z","1089","2022-09-09","2021-08-10","005B0000003JLILIA4","2021-08-10","Kyle Warren","a4BB00000004FB6MAM","false",96,157,430,269,312
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2019-06-06T10:27:35.000Z","1090","2022-09-09","2021-08-14","005B0000003JLILIA4","2021-08-14","Kyle Warren","a4BB00000004FB7MAM","false",64,107,219,140,875
"2022-09-09","false","0N5B000000005W9KAI","false","2022-09-09","Available - LiveMessage","2019-07-11T10:07:09.000Z","1091","2022-09-09","2021-09-18","005B0000003JLILIA4","2021-09-18","Kyle Warren","a4BB00000004FB8MAM","false",288,482,498,320,589
"2022-09-09","false","0N5B000000005W5KAI","true","2022-09-09","Available - Live Agent","2019-05-14T01:06:39.000Z","1092","2022-09-09","2021-07-22","005B0000003JLILIA4","2021-07-22","Kyle Warren","a4BB00000004FB9MAM","false",103,446,267,351,231
"2022-09-09","false","0N5B000000005W5KAI","false","2022-09-09","Available - Live Agent","2019-09-06T07:15:24.000Z","1093","2022-09-09","2021-11-14","005B0000003JLILIA4","2021-11-14","Kyle Warren","a4BB00000004FBAMA2","true",562,251,223,462,718
"2022-09-09","false","0N5B000000005W8KAI","false","2022-09-09","Busy - Training","2019-06-28T06:19:05.000Z","1094","2022-09-09","2021-09-05","005B0000003JLILIA4","2021-09-05","Kyle Warren","a4BB00000004FBBMA2","false",361,280,481,163,637
"2022-09-09","false","0N5B000000005W5KAI","true","2022-09-09","Available - Live Agent","2019-03-19T22:26:37.000Z","1095","2022-09-09","2021-05-27","005B0000003JLILIA4","2021-05-27","Kyle Warren","a4BB00000004FBCMA2","false",342,146,187,108,479
"2022-09-09","false","0N5B000000005W7KAI","false","2022-09-09","Busy - Lunch","2019-05-18T20:33:09.000Z","1096","2022-09-09","2021-07-26","005B0000003JLILIA4","2021-07-26","Kyle Warren","a4BB00000004FBDMA2","false",724,393,203,363,179
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2019-09-24T23:10:22.000Z","1097","2022-09-09","2021-12-02","005B0000003JLILIA4","2021-12-02","Kyle Warren","a4BB00000004FBEMA2","true",818,175,553,304,810
"2022-09-09","false","0N5B000000005W6KAI","false","2022-09-09","Busy - Break","2019-09-22T09:33:32.000Z","1098","2022-09-09","2021-11-30","005B0000003JLILIA4","2021-11-30","Kyle Warren","a4BB00000004FBFMA2","true",633,452,531,70,330
"2022-09-09","false","0N5B000000005W7KAI","false","2022-09-09","Busy - Lunch","2019-11-26T07:27:04.000Z","1099","2022-09-09","2022-02-03","005B0000003JLILIA4","2022-02-03","Kyle Warren","a4BB00000004FBGMA2","true",562,544,466,418,585
"2022-09-09","false","0N5B000000005W7KAI","false","2022-09-09","Busy - Lunch","2019-10-24T13:10:24.000Z","1100","2022-09-09","2022-01-01","005B0000003JLILIA4","2022-01-01","Kyle Warren","a4BB00000004FBHMA2","true",259,146,490,331,616
"2022-09-09","false","0N5B000000005W4KAI","false","2022-09-09","Available - Cases","2019-07-16T13:53:15.000Z","1101","2022-09-09","2021-09-23","005B0000003JLILIA4","2021-09-23","Kyle Warren","a4BB00000004FBIMA2","false",155,181,417,189,475
"2022-09-09","false","0N5B000000005W9KAI","false","2022-09-09","Available - LiveMessage","2019-08-02T06:05:22.000Z","1102","2022-09-09","2021-10-10","005B0000003JLILIA4","2021-10-10","Kyle Warren","a4BB00000004FBJMA2","true",351,489,568,190,276
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2019-12-04T23:11:04.000Z","1103","2022-09-09","2022-02-11","005B0000003JLILIA4","2022-02-11","Kyle Warren","a4BB00000004FBKMA2","false",411,395,458,400,835
"2022-09-09","false","0N5B000000005W8KAI","true","2022-09-09","Busy - Training","2019-07-22T08:13:43.000Z","1104","2022-09-09","2021-09-29","005B0000003JLILIA4","2021-09-29","Kyle Warren","a4BB00000004FBLMA2","false",97,195,139,465,267
"2022-09-09","false","0N5B000000005W7KAI","true","2022-09-09","Busy - Lunch","2019-11-09T09:34:23.000Z","471","2022-09-09","2022-01-17","005B0000003JLI8IAO","2022-01-17","Nathaniel Castillo","a4BB00000004F18MAE","true",31,71,415,436,137
"2022-09-09","false","0N5B000000005W5KAI","true","2022-09-09","Available - Live Agent","2019-09-11T06:51:29.000Z","472","2022-09-09","2021-11-19","005B0000003JLI8IAO","2021-11-19","Nathaniel Castillo","a4BB00000004F19MAE","true",559,506,468,327,622
