"ResourceAbsence.User.Id","Start","ResourceAbsence.User.Name","City","ResourceAbsence.User.Email","ResourceAbsence.Description","ResourceAbsence.User.Username","Type","ResourceId","State","CreatedDate","Country","End","Id","AbsenceMinutes"
"0052X00000AcWf4QAF","2017-03-06T20:00:00.000Z","Janice Gonzales",,"janice@example.com","Field Service Lightning User","jgonzales.zzl55mfkopfe.egcdjrfh0dkh@summer20-sd.sdo","Vacation","0Hn2X000000cXJvSAM",,"2020-07-28T07:41:59.000Z",,"2017-03-06T20:30:00.000Z","0Hw2X000000hXwNSAU",30
"0052X00000AcWf4QAF","2017-03-04T20:38:00.000Z","Janice Gonzales",,"janice@example.com","Field Service Lightning User","jgonzales.zzl55mfkopfe.egcdjrfh0dkh@summer20-sd.sdo","Vacation","0Hn2X000000cXJvSAM",,"2020-07-28T07:41:59.000Z",,"2017-03-04T21:08:00.000Z","0Hw2X000000hXwOSAU",30
"0052X00000AcWf4QAF","2017-03-05T20:00:00.000Z","Janice Gonzales",,"janice@example.com","Field Service Lightning User","jgonzales.zzl55mfkopfe.egcdjrfh0dkh@summer20-sd.sdo","Vacation","0Hn2X000000cXJvSAM",,"2020-07-28T07:41:59.000Z",,"2017-03-05T20:30:00.000Z","0Hw2X000000hXwPSAU",30
"0052X00000AcWf4QAF","2017-03-07T20:00:00.000Z","Janice Gonzales",,"janice@example.com","Field Service Lightning User","jgonzales.zzl55mfkopfe.egcdjrfh0dkh@summer20-sd.sdo","Vacation","0Hn2X000000cXJvSAM",,"2020-07-28T07:41:59.000Z",,"2017-03-07T20:30:00.000Z","0Hw2X000000hXx0SAE",30
"0052X00000AcWf4QAF","2017-03-08T19:19:00.000Z","Janice Gonzales",,"janice@example.com","Field Service Lightning User","jgonzales.zzl55mfkopfe.egcdjrfh0dkh@summer20-sd.sdo","Vacation","0Hn2X000000cXJvSAM",,"2020-07-28T07:41:59.000Z",,"2017-03-08T19:49:00.000Z","0Hw2X000000hXxZSAU",30
"0052X00000AcWf4QAF","2017-03-09T19:44:00.000Z","Janice Gonzales",,"janice@example.com","Field Service Lightning User","jgonzales.zzl55mfkopfe.egcdjrfh0dkh@summer20-sd.sdo","Vacation","0Hn2X000000cXJvSAM",,"2020-07-28T07:41:59.000Z",,"2017-03-09T20:14:00.000Z","0Hw2X000000hXxhSAE",30
"0052X00000AcWf4QAF","2017-03-10T20:40:00.000Z","Janice Gonzales",,"janice@example.com","Field Service Lightning User","jgonzales.zzl55mfkopfe.egcdjrfh0dkh@summer20-sd.sdo","Vacation","0Hn2X000000cXJvSAM",,"2020-07-28T07:41:59.000Z",,"2017-03-10T21:10:00.000Z","0Hw2X000000hXxoSAE",30
"0052X00000AcWfEQAV","2020-09-18T20:53:00.000Z","James Clifton",,"james@example.com","Field Service Lightning User","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Vacation","0Hn2X000000cXJkSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T21:23:00.000Z","0Hw7R000000sXztSAE",30
"0052X00000AcWfKQAV","2020-09-14T19:48:00.000Z","Melissa Wood",,"melissa@example.com","Field Service Lightning User","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo","Vacation","0Hn2X000000cXJqSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-14T20:18:00.000Z","0Hw7R000000sXzuSAE",30
"0052X00000AcWfLQAV","2020-09-15T19:00:00.000Z","Pam Lawison",,"pam@example.com","Field Service Lightning User","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo","Vacation","0Hn2X000000cXJrSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-15T19:30:00.000Z","0Hw7R000000sXzvSAE",30
"0052X00000AcWfLQAV","2020-09-16T19:32:00.000Z","Pam Lawison",,"pam@example.com","Field Service Lightning User","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo","Vacation","0Hn2X000000cXJrSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-16T20:02:00.000Z","0Hw7R000000sXzwSAE",30
"0052X00000AcWfLQAV","2020-09-14T19:00:00.000Z","Pam Lawison",,"pam@example.com","Field Service Lightning User","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo","Vacation","0Hn2X000000cXJrSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-14T19:30:00.000Z","0Hw7R000000sXzxSAE",30
"0052X00000AcWfLQAV","2020-09-17T19:02:00.000Z","Pam Lawison",,"pam@example.com","Field Service Lightning User","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo","Vacation","0Hn2X000000cXJrSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T19:32:00.000Z","0Hw7R000000sXzySAE",30
"0052X00000AcWfMQAV","2020-09-15T19:43:00.000Z","Paul Morrison",,"paul@example.com","Field Service Lightning User","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Vacation","0Hn2X000000cXJsSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-15T20:13:00.000Z","0Hw7R000000sXzzSAE",30
"0052X00000AcWfMQAV","2020-09-14T18:51:00.000Z","Paul Morrison",,"paul@example.com","Field Service Lightning User","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Vacation","0Hn2X000000cXJsSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-14T19:21:00.000Z","0Hw7R000000sY00SAE",30
"0052X00000AcWf7QAF","2020-09-15T20:09:00.000Z","Alan Reed",,"sdhaese@salesforce.com","Field Service Lightning User","areed@summer20-sd.sdo","Vacation","0Hn2X000000cXJaSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-15T20:39:00.000Z","0Hw7R000000sY01SAE",30
"0052X00000AcWf7QAF","2020-09-16T19:00:00.000Z","Alan Reed",,"sdhaese@salesforce.com","Field Service Lightning User","areed@summer20-sd.sdo","Vacation","0Hn2X000000cXJaSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-16T19:30:00.000Z","0Hw7R000000sY02SAE",30
"0052X00000AcWfCQAV","2020-09-16T19:39:00.000Z","Alexander Raneri",,"alexander@example.com","Field Service Lightning User","araneri.9kbstb8d1vbh.cgg2gn66guqs@summer20-sd.sdo","Vacation","0Hn2X000000cXJbSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-16T20:09:00.000Z","0Hw7R000000sY03SAE",30
"0052X00000AcWfCQAV","2020-09-17T18:22:00.000Z","Alexander Raneri",,"alexander@example.com","Field Service Lightning User","araneri.9kbstb8d1vbh.cgg2gn66guqs@summer20-sd.sdo","Vacation","0Hn2X000000cXJbSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T18:52:00.000Z","0Hw7R000000sY04SAE",30
"0052X00000AcWfCQAV","2020-09-15T19:47:00.000Z","Alexander Raneri",,"alexander@example.com","Field Service Lightning User","araneri.9kbstb8d1vbh.cgg2gn66guqs@summer20-sd.sdo","Vacation","0Hn2X000000cXJbSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-15T20:17:00.000Z","0Hw7R000000sY05SAE",30
"0052X00000AcWf9QAF","2020-09-17T19:00:00.000Z","Gloria Barnes",,"gloria@example.com","Field Service Lightning User","gbarnes.ia8mwmert8cl.zgovalc3bhpe@summer20-sd.sdo","Vacation","0Hn2X000000cXJcSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T19:30:00.000Z","0Hw7R000000sY06SAE",30
"0052X00000AcWf9QAF","2020-09-16T19:47:00.000Z","Gloria Barnes",,"gloria@example.com","Field Service Lightning User","gbarnes.ia8mwmert8cl.zgovalc3bhpe@summer20-sd.sdo","Vacation","0Hn2X000000cXJcSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-16T20:17:00.000Z","0Hw7R000000sY07SAE",30
"0052X00000AcWfAQAV","2020-09-17T19:24:00.000Z","Harry Long",,"harry@example.com","Field Service Lightning User","hlong.hqfhv5v1y42y.b6k7b4zwic9w@summer20-sd.sdo","Vacation","0Hn2X000000cXJdSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T19:54:00.000Z","0Hw7R000000sY08SAE",30
"0052X00000AcWf8QAF","2020-09-17T18:46:00.000Z","Jane Austin",,"jane@example.com","Field Service Lightning User","jaustin.lmoenp9rdius.bdhhet6tx1sm@summer20-sd.sdo","Vacation","0Hn2X000000cXJeSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T19:16:00.000Z","0Hw7R000000sY09SAE",30
"0052X00000AcWf8QAF","2020-09-15T20:59:00.000Z","Jane Austin",,"jane@example.com","Field Service Lightning User","jaustin.lmoenp9rdius.bdhhet6tx1sm@summer20-sd.sdo","Vacation","0Hn2X000000cXJeSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-15T21:29:00.000Z","0Hw7R000000sY0ASAU",30
"0052X00000AcWf8QAF","2020-09-16T19:42:00.000Z","Jane Austin",,"jane@example.com","Field Service Lightning User","jaustin.lmoenp9rdius.bdhhet6tx1sm@summer20-sd.sdo","Vacation","0Hn2X000000cXJeSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-16T20:12:00.000Z","0Hw7R000000sY0BSAU",30
"0052X00000AcWf5QAF","2020-09-16T18:37:00.000Z","Louise Martin",,"louise@example.com","Field Service Lightning User","lmartin.dbn8dlntwgyg.kdxjufnirunn@summer20-sd.sdo","Vacation","0Hn2X000000cXJfSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-16T19:07:00.000Z","0Hw7R000000sY0CSAU",30
"0052X00000AcWf5QAF","2020-09-15T19:00:00.000Z","Louise Martin",,"louise@example.com","Field Service Lightning User","lmartin.dbn8dlntwgyg.kdxjufnirunn@summer20-sd.sdo","Vacation","0Hn2X000000cXJfSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-15T19:30:00.000Z","0Hw7R000000sY0DSAU",30
"0052X00000AcWfBQAV","2020-09-16T19:00:00.000Z","Matthew Parker",,"matthew@example.com","Field Service Lightning User","mparker.9l8oeoib8xer.tp3gioocijgm@summer20-sd.sdo","Vacation","0Hn2X000000cXJgSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-16T19:30:00.000Z","0Hw7R000000sY0ESAU",30
"0052X00000AcWfBQAV","2020-09-17T19:58:00.000Z","Matthew Parker",,"matthew@example.com","Field Service Lightning User","mparker.9l8oeoib8xer.tp3gioocijgm@summer20-sd.sdo","Vacation","0Hn2X000000cXJgSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T20:28:00.000Z","0Hw7R000000sY0FSAU",30
"0052X00000AcWf6QAF","2020-09-17T19:00:00.000Z","Ralph Clark",,"ralph@example.com","Field Service Lightning User","rclark.wb8wmuppcmjy.4g8fglbhrqpy@summer20-sd.sdo","Vacation","0Hn2X000000cXJhSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T19:30:00.000Z","0Hw7R000000sY0GSAU",30
"0052X00000AcWfDQAV","2020-09-18T18:52:00.000Z","Andy James",,"andy@example.com","Field Service Lightning User","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Vacation","0Hn2X000000cXJjSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T19:22:00.000Z","0Hw7R000000sY0HSAU",30
"0052X00000AcWfDQAV","2020-09-17T18:40:00.000Z","Andy James",,"andy@example.com","Field Service Lightning User","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Vacation","0Hn2X000000cXJjSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T19:10:00.000Z","0Hw7R000000sY0ISAU",30
"0052X00000AcWfGQAV","2020-09-17T19:23:00.000Z","Jim Matthews",,"jim@example.com","Field Service Lightning User","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Vacation","0Hn2X000000cXJmSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T19:53:00.000Z","0Hw7R000000sY0JSAU",30
"0052X00000AcWfGQAV","2020-09-18T19:00:00.000Z","Jim Matthews",,"jim@example.com","Field Service Lightning User","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Vacation","0Hn2X000000cXJmSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T19:30:00.000Z","0Hw7R000000sY0KSAU",30
"0052X00000AcWfIQAV","2020-09-15T19:00:00.000Z","Lamar Smith",,"calbanese@example.com","Field Service Lightning User","lsmith.x5fzy5qfinkn.qwfn1agwfk37@summer20-sd.sdo","Vacation","0Hn2X000000cXJnSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-15T19:30:00.000Z","0Hw7R000000sY0LSAU",30
"0052X00000AcWfIQAV","2020-09-16T19:37:00.000Z","Lamar Smith",,"calbanese@example.com","Field Service Lightning User","lsmith.x5fzy5qfinkn.qwfn1agwfk37@summer20-sd.sdo","Vacation","0Hn2X000000cXJnSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-16T20:07:00.000Z","0Hw7R000000sY0MSAU",30
"0052X00000AcWfNQAV","2020-09-17T19:32:00.000Z","Martino Castanon",,"martino@example.com","Field Service Lightning User","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Vacation","0Hn2X000000cXJoSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T20:02:00.000Z","0Hw7R000000sY0NSAU",30
"0052X00000AcWfNQAV","2020-09-18T19:00:00.000Z","Martino Castanon",,"martino@example.com","Field Service Lightning User","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Vacation","0Hn2X000000cXJoSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T19:30:00.000Z","0Hw7R000000sY0OSAU",30
"0052X00000AcWfJQAV","2020-09-18T19:47:00.000Z","Mary Adams",,"mary@example.com","Field Service Lightning User","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo","Vacation","0Hn2X000000cXJpSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T20:17:00.000Z","0Hw7R000000sY0PSAU",30
"0052X00000AcWfJQAV","2020-09-17T19:00:00.000Z","Mary Adams",,"mary@example.com","Field Service Lightning User","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo","Vacation","0Hn2X000000cXJpSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T19:30:00.000Z","0Hw7R000000sY0QSAU",30
"0052X00000AcWfKQAV","2020-09-17T18:57:00.000Z","Melissa Wood",,"melissa@example.com","Field Service Lightning User","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo","Vacation","0Hn2X000000cXJqSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T19:27:00.000Z","0Hw7R000000sY0RSAU",30
"0052X00000AcWfKQAV","2020-09-18T19:56:00.000Z","Melissa Wood",,"melissa@example.com","Field Service Lightning User","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo","Vacation","0Hn2X000000cXJqSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T20:26:00.000Z","0Hw7R000000sY0SSAU",30
"0052X00000AcWfLQAV","2020-09-18T19:00:00.000Z","Pam Lawison",,"pam@example.com","Field Service Lightning User","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo","Vacation","0Hn2X000000cXJrSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T19:30:00.000Z","0Hw7R000000sY0TSAU",30
"0052X00000AcWfMQAV","2020-09-17T19:40:00.000Z","Paul Morrison",,"paul@example.com","Field Service Lightning User","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Vacation","0Hn2X000000cXJsSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T20:10:00.000Z","0Hw7R000000sY0USAU",30
"0052X00000AcWfMQAV","2020-09-18T19:00:00.000Z","Paul Morrison",,"paul@example.com","Field Service Lightning User","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Vacation","0Hn2X000000cXJsSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T19:30:00.000Z","0Hw7R000000sY0VSAU",30
"0052X00000AcWfMQAV","2020-09-16T19:59:00.000Z","Paul Morrison",,"paul@example.com","Field Service Lightning User","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Vacation","0Hn2X000000cXJsSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-16T20:29:00.000Z","0Hw7R000000sY0WSAU",30
"0052X00000AcWf7QAF","2020-09-18T19:00:00.000Z","Alan Reed",,"sdhaese@salesforce.com","Field Service Lightning User","areed@summer20-sd.sdo","Vacation","0Hn2X000000cXJaSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T19:30:00.000Z","0Hw7R000000sY0XSAU",30
"0052X00000AcWf7QAF","2020-09-19T20:33:00.000Z","Alan Reed",,"sdhaese@salesforce.com","Field Service Lightning User","areed@summer20-sd.sdo","Vacation","0Hn2X000000cXJaSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T21:03:00.000Z","0Hw7R000000sY0YSAU",30
"0052X00000AcWfEQAV","2020-09-19T19:56:00.000Z","James Clifton",,"james@example.com","Field Service Lightning User","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Vacation","0Hn2X000000cXJkSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T20:26:00.000Z","0Hw7R000000sY0ZSAU",30
"0052X00000AcWfEQAV","2020-09-17T19:00:00.000Z","James Clifton",,"james@example.com","Field Service Lightning User","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Vacation","0Hn2X000000cXJkSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T19:30:00.000Z","0Hw7R000000sY0aSAE",30
"0052X00000AcWfFQAV","2020-09-16T19:56:00.000Z","Janet Jones",,"janet@example.com","Field Service Lightning User","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Vacation","0Hn2X000000cXJlSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-16T20:26:00.000Z","0Hw7R000000sY0bSAE",30
"0052X00000AcWfFQAV","2020-09-17T19:08:00.000Z","Janet Jones",,"janet@example.com","Field Service Lightning User","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Vacation","0Hn2X000000cXJlSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T19:38:00.000Z","0Hw7R000000sY0cSAE",30
"0052X00000AcWfFQAV","2020-09-18T18:52:00.000Z","Janet Jones",,"janet@example.com","Field Service Lightning User","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Vacation","0Hn2X000000cXJlSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T19:22:00.000Z","0Hw7R000000sY0dSAE",30
"0052X00000AcWf7QAF","2020-09-17T19:48:00.000Z","Alan Reed",,"sdhaese@salesforce.com","Field Service Lightning User","areed@summer20-sd.sdo","Vacation","0Hn2X000000cXJaSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T20:18:00.000Z","0Hw7R000000sY0eSAE",30
"0052X00000AcWfCQAV","2020-09-19T20:17:00.000Z","Alexander Raneri",,"alexander@example.com","Field Service Lightning User","araneri.9kbstb8d1vbh.cgg2gn66guqs@summer20-sd.sdo","Vacation","0Hn2X000000cXJbSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T20:47:00.000Z","0Hw7R000000sY0fSAE",30
"0052X00000AcWfCQAV","2020-09-18T19:00:00.000Z","Alexander Raneri",,"alexander@example.com","Field Service Lightning User","araneri.9kbstb8d1vbh.cgg2gn66guqs@summer20-sd.sdo","Vacation","0Hn2X000000cXJbSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T19:30:00.000Z","0Hw7R000000sY0gSAE",30
"0052X00000AcWf9QAF","2020-09-19T19:00:00.000Z","Gloria Barnes",,"gloria@example.com","Field Service Lightning User","gbarnes.ia8mwmert8cl.zgovalc3bhpe@summer20-sd.sdo","Vacation","0Hn2X000000cXJcSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T19:30:00.000Z","0Hw7R000000sY0hSAE",30
"0052X00000AcWf9QAF","2020-09-18T19:00:00.000Z","Gloria Barnes",,"gloria@example.com","Field Service Lightning User","gbarnes.ia8mwmert8cl.zgovalc3bhpe@summer20-sd.sdo","Vacation","0Hn2X000000cXJcSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T19:30:00.000Z","0Hw7R000000sY0iSAE",30
"0052X00000AcWfAQAV","2020-09-19T20:34:00.000Z","Harry Long",,"harry@example.com","Field Service Lightning User","hlong.hqfhv5v1y42y.b6k7b4zwic9w@summer20-sd.sdo","Vacation","0Hn2X000000cXJdSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T21:04:00.000Z","0Hw7R000000sY0jSAE",30
"0052X00000AcWfAQAV","2020-09-18T18:40:00.000Z","Harry Long",,"harry@example.com","Field Service Lightning User","hlong.hqfhv5v1y42y.b6k7b4zwic9w@summer20-sd.sdo","Vacation","0Hn2X000000cXJdSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T19:10:00.000Z","0Hw7R000000sY0kSAE",30
"0052X00000AcWf8QAF","2020-09-19T20:35:00.000Z","Jane Austin",,"jane@example.com","Field Service Lightning User","jaustin.lmoenp9rdius.bdhhet6tx1sm@summer20-sd.sdo","Vacation","0Hn2X000000cXJeSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T21:05:00.000Z","0Hw7R000000sY0lSAE",30
"0052X00000AcWf8QAF","2020-09-18T18:55:00.000Z","Jane Austin",,"jane@example.com","Field Service Lightning User","jaustin.lmoenp9rdius.bdhhet6tx1sm@summer20-sd.sdo","Vacation","0Hn2X000000cXJeSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T19:25:00.000Z","0Hw7R000000sY0mSAE",30
"0052X00000AcWf5QAF","2020-09-18T19:00:00.000Z","Louise Martin",,"louise@example.com","Field Service Lightning User","lmartin.dbn8dlntwgyg.kdxjufnirunn@summer20-sd.sdo","Vacation","0Hn2X000000cXJfSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T19:30:00.000Z","0Hw7R000000sY0nSAE",30
"0052X00000AcWf5QAF","2020-09-19T19:36:00.000Z","Louise Martin",,"louise@example.com","Field Service Lightning User","lmartin.dbn8dlntwgyg.kdxjufnirunn@summer20-sd.sdo","Vacation","0Hn2X000000cXJfSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T20:06:00.000Z","0Hw7R000000sY0oSAE",30
"0052X00000AcWf5QAF","2020-09-17T19:52:00.000Z","Louise Martin",,"louise@example.com","Field Service Lightning User","lmartin.dbn8dlntwgyg.kdxjufnirunn@summer20-sd.sdo","Vacation","0Hn2X000000cXJfSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T20:22:00.000Z","0Hw7R000000sY0pSAE",30
"0052X00000AcWfBQAV","2020-09-19T19:00:00.000Z","Matthew Parker",,"matthew@example.com","Field Service Lightning User","mparker.9l8oeoib8xer.tp3gioocijgm@summer20-sd.sdo","Vacation","0Hn2X000000cXJgSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T19:30:00.000Z","0Hw7R000000sY0qSAE",30
"0052X00000AcWfBQAV","2020-09-18T19:00:00.000Z","Matthew Parker",,"matthew@example.com","Field Service Lightning User","mparker.9l8oeoib8xer.tp3gioocijgm@summer20-sd.sdo","Vacation","0Hn2X000000cXJgSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T19:30:00.000Z","0Hw7R000000sY0rSAE",30
"0052X00000AcWf6QAF","2020-09-18T19:43:00.000Z","Ralph Clark",,"ralph@example.com","Field Service Lightning User","rclark.wb8wmuppcmjy.4g8fglbhrqpy@summer20-sd.sdo","Vacation","0Hn2X000000cXJhSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T20:13:00.000Z","0Hw7R000000sY0sSAE",30
