"Opportunity.Competitor_EDD_c__c","LastModifiedDate","Parent.ParentAccount.BillingState","Owner.Role.ParentRole.Name","Name","Industry","Owner.Role.Hierarchy_RoleNames","Opportunity.Product.Opportunity.DemoShow__c","AccountSource","Owner.Role.Name","Owner.Username","Owner.Role.DeveloperName","Opportunity.Predicted_Close_Date__c","Owner.Role.RoleNamesPath","hasOpportunity","Opportunity.Owner.Name","Owner.Role.RolePath","Opportunity.Id","Parent.ParentAccount.Name","Opportunity.Product.Opportunity.Discount_Approved__c","Parent.AccountParents","Parent.UltimateParentId","CreatedDate","ShippingState","Id","Parent.ParentAccount.OwnerId","BillingState","Parent.ParentAccount.ShippingState","AccountName","Owner.Role.RoleNames","Opportunity.Product.Opportunity.EDD_CreatedDate__c","Owner.UniqueUserName","Opportunity.EDD_CreatedDate__c","Owner.UserManager.UniqueUserName","Owner.FullPhotoUrl","Owner.SmallPhotoUrl","Owner.Role.ParentRoleId","Opportunity.DemoShow__c","OwnerId","Owner.UserManagerNames","Owner.UserRoleId","ParentId","Owner.Role.ParentRole.ForecastManager.UniqueUserName","Opportunity.Name","Owner.Name","Opportunity.Discount_Approved__c","Parent.Name","Opportunity.EDD_Leading_Causes__c","Opportunity.Product.Opportunity.EDD_Prescription__c","Opportunity.EDD_Prescription__c","Owner.Role.Roles","CustomFilter","Owner.Role.ParentRole.DeveloperName","Type","Opportunity.Product.Opportunity.Competitor_EDD_c__c","Owner.UserManager.Name","Opportunity.Product.Opportunity.Predicted_Close_Date__c","Opportunity.Product.Opportunity.EDD_Leading_Causes__c","Opportunity.Product.Opportunity.EDD_Outcome__c","AnnualRevenue","Opportunity.Product.Opportunity.EDD_Age__c","NumberOfEmployees","Opportunity.Product.Opportunity.Close_Date_Difference__c","Opportunity.EDD_Outcome__c","Opportunity.EDD_Age__c","Opportunity.Close_Date_Difference__c"
"","2020-07-01T08:00:38.000Z","UT","RVP West","Path Net Inc","Biotechnology","Admin","","Data.com","West Sales","cbrown1547565044007@demo.user","WestSales","","Courtney Brown/Tyler Parker/Elliot Shapiro/Admin",False,"","","","Path Net Inc","","001B000000SS4rbIAD","001B000000SS4rbIAD","2018-06-21T08:00:00.000Z","","001B000000SS4rbIAD","005B0000003CnfVIAS","UT","","Path Net Inc","Admin","","Courtney Brown","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2g/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2g/T","00EB0000000azEIMAY","","005B0000003CnfVIAS","Courtney Brown","00EB0000000azEFMAY","","Tyler Parker","","Courtney Brown","","Path Net Inc","","","","",True,"RVPWest","Corporate","","","","",0,5796000,0,225,0,0,0,0
"","2020-07-01T08:00:38.000Z","MN","RVP Central","eResearch Technology","Healthcare & Life Sciences","Admin","","Marketing Event","Central Sales","snunez1547565044126@demo.user","CentralSales","2018-09-28","Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin",True,"Amy Shaw","","006B0000003X10fIAC","eResearch Technology","","001B000000SS4rmIAD","001B000000SS4rmIAD","2020-04-08T07:00:00.000Z","","001B000000SS4rmIAD","005B0000003CnfTIAS","MN","","eResearch Technology","Admin","","Sheri Nunez","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY",True,"005B0000003CnfTIAS","Sheri Nunez","00EB0000000azECMAY","","Andrew Barton","International Cruise and Excursions 1","Sheri Nunez","","eResearch Technology","+14.534 because Lead Source is Fields Sales and Region is Mid-Atlantic
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+9.319 because of other factor","","-7.178 if you change Executive Meeting to true
-4.148 if you change Interactive Demo to true","",True,"RVPCentral","Corporate","","","","",0,2600000,0,42,0,76,0,-41
"","2020-07-01T08:00:38.000Z","NC","RVP East","iParq","Education","Admin","","Social Media","East Sales","dhuffman1547565044026@demo.user","EastSales","","Dennis Huffman/Andrew Malone/Elliot Shapiro/Admin",False,"","","","iParq","","001B000000SS4rsIAD","001B000000SS4rsIAD","2018-11-20T07:00:00.000Z","","001B000000SS4rsIAD","005B0000003CnfIIAS","NC","","iParq","Admin","","Dennis Huffman","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/T","00EB0000000azEHMAY","","005B0000003CnfIIAS","Dennis Huffman","00EB0000000azEDMAY","","Andrew Malone","","Dennis Huffman","","iParq","","","","",True,"RVPEast","Corporate","","","","",0,6301000,0,179,0,0,0,0
"","2020-07-01T08:00:38.000Z","PA","RVP Central","NYS Office of General Services","Electronics","Admin","","Inbound Call","Central Sales","ashaw1547565044117@demo.user","CentralSales","2019-05-22","Amy Shaw/Andrew Barton/Elliot Shapiro/Admin",True,"Alyssa Williams","","006B00000049VCeIAM","NYS Office of General Services","","001B000000SS4rvIAD","001B000000SS4rvIAD","2018-12-20T07:00:00.000Z","","001B000000SS4rvIAD","005B0000003CnfgIAC","PA","","NYS Office of General Services","Admin","","Amy Shaw","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T","00EB0000000azELMAY",True,"005B0000003CnfgIAC","Amy Shaw","00EB0000000azECMAY","","Andrew Barton","NYS Office of General Services 54","Amy Shaw","","NYS Office of General Services","+14.534 because Lead Source is Fields Sales and Region is Mid-Atlantic
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+6.449 because Amount is 100001 to 132176 and Product Name is Exterior Accessories
-7.508 because of other factors","","No changes recommended","",True,"RVPCentral","Corporate","","","","",0,2867000,0,34,0,94,0,21
"","2020-07-01T08:00:38.000Z","AR","RVP Central","ArcelorMittal USA","Retail","Admin","","Website","Central Sales","rreilly1547565044080@demo.user","CentralSales","","Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin",False,"","","","ArcelorMittal USA","","001B000000SS4rwIAD","001B000000SS4rwIAD","2018-10-15T07:00:00.000Z","","001B000000SS4rwIAD","005B0000003CnfYIAS","AR","","ArcelorMittal USA","Admin","","Rachel Reilly","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","00EB0000000azELMAY","","005B0000003CnfYIAS","Rachel Reilly","00EB0000000azECMAY","","Andrew Barton","","Rachel Reilly","","ArcelorMittal USA","","","","",True,"RVPCentral","Corporate","","","","",0,5583000,0,71,0,0,0,0
"","2020-07-01T08:00:38.000Z","MN","RVP Central","International Data Group","Financial Services","Admin","","Inbound Call","Central Sales","ashaw1547565044117@demo.user","CentralSales","","Amy Shaw/Andrew Barton/Elliot Shapiro/Admin",False,"","","","International Data Group","","001B000000lwNqBIAU","001B000000lwNqBIAU","2020-06-10T08:00:00.000Z","","001B000000lwNqBIAU","005B0000003CnfgIAC","MN","","International Data Group","Admin","","Amy Shaw","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T","00EB0000000azELMAY","","005B0000003CnfgIAC","Amy Shaw","00EB0000000azECMAY","","Andrew Barton","","Amy Shaw","","International Data Group","","","","",True,"RVPCentral","Corporate","","","","",0,8169000,0,97,0,0,0,0
"","2020-07-01T08:00:38.000Z","NV","RVP West","Jostens","Insurance","Admin","","Social Media","West Sales","cbrown1547565044007@demo.user","WestSales","2020-06-25","Courtney Brown/Tyler Parker/Elliot Shapiro/Admin",True,"Courtney Brown","","006B00000049VWXIA2","Jostens","","001B000000lwNqEIAU","001B000000lwNqEIAU","2019-10-24T07:00:00.000Z","","001B000000lwNqEIAU","005B0000003CnfVIAS","NV","","Jostens","Admin","","Courtney Brown","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2g/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2g/T","00EB0000000azEIMAY",False,"005B0000003CnfVIAS","Courtney Brown","00EB0000000azEFMAY","","Tyler Parker","Jostens 173","Courtney Brown","","Jostens","+14.534 because Lead Source is Fields Sales and Region is Northwest
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
-7.106 because Amount is 0 to 4998 and Product Name is Motorcycle Parts
-18.839 because of other factors
from ","","-5.836 if you change Executive Meeting to true","",True,"RVPWest","Corporate","","","","",0,7780000,0,117,0,50,0,30
"","2020-07-01T08:00:38.000Z","OR","RVP West","RMI.NET","Education","Admin","","Referral","West Sales","cbrown1547565044007@demo.user","WestSales","2019-10-22","Courtney Brown/Tyler Parker/Elliot Shapiro/Admin",True,"Courtney Brown","","006B0000003hgGdIAI","RMI.NET","","001B000000lwNqJIAU","001B000000lwNqJIAU","2019-08-19T08:00:00.000Z","","001B000000lwNqJIAU","005B0000003CnfVIAS","OR","","RMI.NET","Admin","","Courtney Brown","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2g/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2g/T","00EB0000000azEIMAY",False,"005B0000003CnfVIAS","Courtney Brown","00EB0000000azEFMAY","","Tyler Parker","RMI.NET 64","Courtney Brown","","RMI.NET","+14.534 because Lead Source is Fields Sales and Region is Pacific
+7.841 because Product Name is Exterior Accessories and Region is Pacific
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
-3.601 because of other factors
from t","","-4.805 if you change Interactive Demo to true
-4.098 if you change Executive Meeting to true","",True,"RVPWest","Corporate","","","","",0,8740000,0,216,0,81,0,81
"","2020-07-01T08:00:38.000Z","NV","RVP West","Bullant Software, Inc","Retail","Admin","","Inbound Call","West Sales","jwolf1547565043998@demo.user","WestSales","2020-08-24","Jordan Wolf/Tyler Parker/Elliot Shapiro/Admin",True,"Jordan Wolf","","006B00000049VXMIA2","Bullant Software, Inc","","001B000000lwNqLIAU","001B000000lwNqLIAU","2020-06-26T07:00:00.000Z","","001B000000lwNqLIAU","005B0000003CnfQIAS","NV","","Bullant Software, Inc","Admin","","Jordan Wolf","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","00EB0000000azEIMAY",False,"005B0000003CnfQIAS","Jordan Wolf","00EB0000000azEFMAY","","Tyler Parker","Bullant Software, Inc 56","Jordan Wolf","","Bullant Software, Inc","+14.534 because Lead Source is Fields Sales and Region is Northwest
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+6.449 because Amount is 0 to 4998 and Product Name is Interior Accessories
-7.268 because of other factors
fr","","-5.042 if you change Executive Meeting to true","",True,"RVPWest","Corporate","","","","",0,3612000,0,144,0,76,0,69
"","2020-07-01T08:00:38.000Z","AZ","RVP West","Ecommerce ASP","Healthcare & Life Sciences","Admin","","Referral","West Sales","cbrown1547565044007@demo.user","WestSales","2020-04-05","Courtney Brown/Tyler Parker/Elliot Shapiro/Admin",True,"Courtney Brown","","006B00000049VXiIAM","Ecommerce ASP","","001B000000lwNqNIAU","001B000000lwNqNIAU","2020-01-29T07:00:00.000Z","","001B000000lwNqNIAU","005B0000003CnfVIAS","AZ","","Ecommerce ASP","Admin","","Courtney Brown","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2g/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2g/T","00EB0000000azEIMAY",False,"005B0000003CnfVIAS","Courtney Brown","00EB0000000azEFMAY","","Tyler Parker","Ecommerce ASP 145","Courtney Brown","","Ecommerce ASP","+14.534 because Lead Source is Fields Sales and Region is Northwest
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+6.449 because Amount is 10534 to 19997 and Product Name is Replacement Parts
+1.324 because of other factors
","","-4.045 if you change Interactive Demo to true","",True,"RVPWest","Corporate","","","","",0,3415000,0,136,0,84,0,77
"","2020-07-01T08:00:38.000Z","WI","RVP Central","California Wholesale","Hospitality","Admin","","Community","Central Sales","aharriso1547565044108@demo.user","CentralSales","2019-11-02","Alicia Harrison/Andrew Barton/Elliot Shapiro/Admin",True,"Alicia Harrison","","006B0000003hgHFIAY","California Wholesale","","001B000000lwNqOIAU","001B000000lwNqOIAU","2019-09-07T08:00:00.000Z","","001B000000lwNqOIAU","005B0000003CnfZIAS","WI","","California Wholesale","Admin","","Alicia Harrison","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T","00EB0000000azELMAY",False,"005B0000003CnfZIAS","Alicia Harrison","00EB0000000azECMAY","","Andrew Barton","California Wholesale 161","Alicia Harrison","","California Wholesale","+14.534 because Lead Source is Fields Sales and Region is Midwest
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+5.759 because of other factors
fro","","No changes recommended","",True,"RVPCentral","Corporate","","","","",0,3847000,0,235,0,73,0,73
"","2020-07-01T08:00:38.000Z","AZ","RVP West","Crown Logic Corp","Environmental","Admin","","Social Media","West Sales","mkaufman1547565043981@demo.user","WestSales","2020-04-30","Megan Kaufman/Tyler Parker/Elliot Shapiro/Admin",True,"Megan Kaufman","","006B00000049VY4IAM","Crown Logic Corp","","001B000000lwNqSIAU","001B000000lwNqSIAU","2020-02-05T08:00:00.000Z","","001B000000lwNqSIAU","005B0000003CnfRIAS","AZ","","Crown Logic Corp","Admin","","Megan Kaufman","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3o/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3o/T","00EB0000000azEIMAY",False,"005B0000003CnfRIAS","Megan Kaufman","00EB0000000azEFMAY","","Tyler Parker","Crown Logic Corp 199","Megan Kaufman","","Crown Logic Corp","+14.534 because Lead Source is Fields Sales and Region is Northwest
+6.449 because Amount is 4999 to 10533 and Product Name is Car Care
+5.172 because Lead Source is Fields Sales
+5.897 because of other factors
from the baseline, +70.126","","-3.434 if you change Interactive Demo to true","",True,"RVPWest","Corporate","","","","",0,3433000,0,104,0,102,0,103
"","2020-07-01T08:00:38.000Z","AR","RVP Central","Andes Networks","Other","Admin","","Cold Call","Central Sales","awilliam1547565044035@demo.user","CentralSales","2020-05-02","Alyssa Williams/Andrew Barton/Elliot Shapiro/Admin",True,"Alyssa Williams","","006B00000049VYAIA2","Andes Networks","","001B000000lwNqUIAU","001B000000lwNqUIAU","2020-02-08T07:00:00.000Z","","001B000000lwNqUIAU","005B0000003CnfXIAS","AR","","Andes Networks","Admin","","Alyssa Williams","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T","00EB0000000azELMAY",True,"005B0000003CnfXIAS","Alyssa Williams","00EB0000000azECMAY","","Andrew Barton","Andes Networks 53","Alyssa Williams","","Andes Networks","+16.455 because Lead Source is Fields Sales and Region is Southwest
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+8.615 because Amount is 47821 to 61498 and Lead Source is Fields Sales
-4.175 because of other factors
from the base","","-8.159 if you change Executive Meeting to true
-3.399 if you change Interactive Demo to true","",True,"RVPCentral","Corporate","","","","",0,8078000,0,78,0,101,0,-76
"","2020-07-01T08:00:38.000Z","VT","RVP East","Stratalign","Transportation","Admin","","Data.com","East Sales","pwalton1547565044071@demo.user","EastSales","2020-06-03","Philip Walton/Andrew Malone/Elliot Shapiro/Admin",True,"Philip Walton","","006B00000049VYOIA2","Stratalign","","001B000000lwNqWIAU","001B000000lwNqWIAU","2020-03-22T07:00:00.000Z","","001B000000lwNqWIAU","005B0000003CnfHIAS","VT","","Stratalign","Admin","","Philip Walton","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3F/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3F/T","00EB0000000azEHMAY",True,"005B0000003CnfHIAS","Philip Walton","00EB0000000azEDMAY","","Andrew Malone","Stratalign 101","Philip Walton","","Stratalign","+10.477 because Lead Source is Reseller and Region is Northeast
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 19998 to 29998 and Product Name is Exterior Accessories
-5.034 because of other factors
from th","","-6.244 if you change Interactive Demo to true
-5.215 if you change Executive Meeting to true","",True,"RVPEast","Corporate","","","","",0,7019000,0,29,0,90,0,-92
